date,store_nbr,product_id,family,sales_units,onpromotion,is_holiday,economic_oil_index
2025-04-11,1,PROD_ELEC_003,Electronics,47,1,0,70.61
2025-04-11,1,PROD_ELEC_004,Electronics,31,0,0,70.61
2025-04-11,1,PROD_ELEC_005,Electronics,31,0,0,70.61
2025-04-11,1,PROD_APP_001,Apparel,40,1,0,70.61
2025-04-11,1,PROD_APP_002,Apparel,28,0,0,70.61
2025-04-11,1,PROD_APP_003,Apparel,29,0,0,70.61
2025-04-11,1,PROD_APP_004,Apparel,23,0,0,70.61
2025-04-11,1,PROD_HOME_001,Home & Kitchen,23,0,0,70.61
2025-04-11,1,PROD_HOME_002,Home & Kitchen,27,0,0,70.61
2025-04-11,1,PROD_HOME_003,Home & Kitchen,32,0,0,70.61
2025-04-11,1,PROD_HOME_004,Home & Kitchen,27,0,0,70.61
2025-04-11,1,PROD_BEAU_001,Health & Beauty,25,0,0,70.61
2025-04-11,1,PROD_BEAU_002,Health & Beauty,26,0,0,70.61
2025-04-11,1,PROD_BEAU_003,Health & Beauty,28,0,0,70.61
2025-04-11,1,PROD_SPRT_001,Sports & Outdoors,28,0,0,70.61
2025-04-11,1,PROD_SPRT_002,Sports & Outdoors,38,0,0,70.61
2025-04-11,1,PROD_SPRT_003,Sports & Outdoors,34,0,0,70.61
2025-04-11,1,PROD_SPRT_004,Sports & Outdoors,47,1,0,70.61
2025-04-12,1,PROD_ELEC_001,Electronics,33,0,0,71.62
2025-04-12,1,PROD_ELEC_002,Electronics,32,0,0,71.62
2025-04-12,1,PROD_ELEC_003,Electronics,33,0,0,71.62
2025-04-12,1,PROD_ELEC_004,Electronics,42,0,0,71.62
2025-04-12,1,PROD_ELEC_005,Electronics,35,0,0,71.62
2025-04-12,1,PROD_APP_001,Apparel,32,0,0,71.62
2025-04-12,1,PROD_APP_002,Apparel,35,0,0,71.62
2025-04-12,1,PROD_APP_003,Apparel,53,1,0,71.62
2025-04-12,1,PROD_APP_004,Apparel,38,0,0,71.62
2025-04-12,1,PROD_HOME_001,Home & Kitchen,55,1,0,71.62
2025-04-12,1,PROD_HOME_002,Home & Kitchen,34,0,0,71.62
2025-04-12,1,PROD_HOME_003,Home & Kitchen,40,0,0,71.62
2025-04-12,1,PROD_HOME_004,Home & Kitchen,34,0,0,71.62
2025-04-12,1,PROD_BEAU_001,Health & Beauty,53,1,0,71.62
2025-04-12,1,PROD_BEAU_002,Health & Beauty,40,0,0,71.62
2025-04-12,1,PROD_BEAU_003,Health & Beauty,34,0,0,71.62
2025-04-12,1,PROD_SPRT_001,Sports & Outdoors,35,0,0,71.62
2025-04-12,1,PROD_SPRT_002,Sports & Outdoors,39,0,0,71.62
2025-04-12,1,PROD_SPRT_003,Sports & Outdoors,34,0,0,71.62
2025-04-12,1,PROD_SPRT_004,Sports & Outdoors,35,0,0,71.62
2025-04-13,1,PROD_ELEC_001,Electronics,45,0,0,70.62
2025-04-13,1,PROD_ELEC_002,Electronics,39,0,0,70.62
2025-04-13,1,PROD_ELEC_003,Electronics,39,0,0,70.62
2025-04-13,1,PROD_ELEC_004,Electronics,56,1,0,70.62
2025-04-13,1,PROD_ELEC_005,Electronics,33,0,0,70.62
2025-04-13,1,PROD_APP_001,Apparel,37,0,0,70.62
2025-04-13,1,PROD_APP_002,Apparel,37,0,0,70.62
2025-04-13,1,PROD_APP_003,Apparel,38,0,0,70.62
2025-04-13,1,PROD_APP_004,Apparel,37,0,0,70.62
2025-04-13,1,PROD_HOME_001,Home & Kitchen,39,0,0,70.62
2025-04-13,1,PROD_HOME_002,Home & Kitchen,36,0,0,70.62
2025-04-13,1,PROD_HOME_003,Home & Kitchen,37,0,0,70.62
2025-04-13,1,PROD_HOME_004,Home & Kitchen,32,0,0,70.62
2025-04-13,1,PROD_BEAU_001,Health & Beauty,36,0,0,70.62
2025-04-13,1,PROD_BEAU_002,Health & Beauty,43,0,0,70.62
2025-04-13,1,PROD_BEAU_003,Health & Beauty,55,1,0,70.62
2025-04-13,1,PROD_SPRT_001,Sports & Outdoors,37,0,0,70.62
2025-04-13,1,PROD_SPRT_002,Sports & Outdoors,45,0,0,70.62
2025-04-13,1,PROD_SPRT_003,Sports & Outdoors,32,0,0,70.62
2025-04-13,1,PROD_SPRT_004,Sports & Outdoors,33,0,0,70.62
2025-04-14,1,PROD_ELEC_001,Electronics,30,0,0,71.75
2025-04-14,1,PROD_ELEC_002,Electronics,42,1,0,71.75
2025-04-14,1,PROD_ELEC_003,Electronics,25,0,0,71.75
2025-04-14,1,PROD_ELEC_004,Electronics,31,0,0,71.75
2025-04-14,1,PROD_ELEC_005,Electronics,32,0,0,71.75
2025-04-14,1,PROD_APP_001,Apparel,25,0,0,71.75
2025-04-14,1,PROD_APP_002,Apparel,29,0,0,71.75
2025-04-14,1,PROD_APP_003,Apparel,28,0,0,71.75
2025-04-14,1,PROD_APP_004,Apparel,31,0,0,71.75
2025-04-14,1,PROD_HOME_001,Home & Kitchen,39,1,0,71.75
2025-04-14,1,PROD_HOME_002,Home & Kitchen,35,0,0,71.75
2025-04-14,1,PROD_HOME_003,Home & Kitchen,47,1,0,71.75
2025-04-14,1,PROD_HOME_004,Home & Kitchen,28,0,0,71.75
2025-04-14,1,PROD_BEAU_001,Health & Beauty,29,0,0,71.75
2025-04-14,1,PROD_BEAU_002,Health & Beauty,42,1,0,71.75
2025-04-14,1,PROD_BEAU_003,Health & Beauty,26,0,0,71.75
2025-04-14,1,PROD_SPRT_001,Sports & Outdoors,28,0,0,71.75
2025-04-14,1,PROD_SPRT_002,Sports & Outdoors,28,0,0,71.75
2025-04-14,1,PROD_SPRT_003,Sports & Outdoors,36,0,0,71.75
2025-04-14,1,PROD_SPRT_004,Sports & Outdoors,33,0,0,71.75
2025-04-15,1,PROD_ELEC_001,Electronics,31,0,0,70.57
2025-04-15,1,PROD_ELEC_002,Electronics,39,1,0,70.57
2025-04-15,1,PROD_ELEC_003,Electronics,29,0,0,70.57
2025-04-15,1,PROD_ELEC_004,Electronics,33,0,0,70.57
2025-04-15,1,PROD_ELEC_005,Electronics,24,0,0,70.57
2025-04-15,1,PROD_APP_001,Apparel,32,0,0,70.57
2025-04-15,1,PROD_APP_002,Apparel,39,0,0,70.57
2025-04-15,1,PROD_APP_003,Apparel,47,1,0,70.57
2025-04-15,1,PROD_APP_004,Apparel,35,0,0,70.57
2025-04-15,1,PROD_HOME_001,Home & Kitchen,44,1,0,70.57
2025-04-15,1,PROD_HOME_002,Home & Kitchen,33,0,0,70.57
2025-04-15,1,PROD_HOME_003,Home & Kitchen,27,0,0,70.57
2025-04-15,1,PROD_HOME_004,Home & Kitchen,33,0,0,70.57
2025-04-15,1,PROD_BEAU_001,Health & Beauty,32,0,0,70.57
2025-04-15,1,PROD_BEAU_002,Health & Beauty,31,0,0,70.57
2025-04-15,1,PROD_BEAU_003,Health & Beauty,35,0,0,70.57
2025-04-15,1,PROD_SPRT_001,Sports & Outdoors,27,0,0,70.57
2025-04-15,1,PROD_SPRT_002,Sports & Outdoors,29,0,0,70.57
2025-04-15,1,PROD_SPRT_003,Sports & Outdoors,30,0,0,70.57
2025-04-15,1,PROD_SPRT_004,Sports & Outdoors,25,0,0,70.57
2025-04-16,1,PROD_ELEC_001,Electronics,23,0,0,69.47
2025-04-16,1,PROD_ELEC_002,Electronics,34,0,0,69.47
2025-04-16,1,PROD_ELEC_003,Electronics,30,0,0,69.47
2025-04-16,1,PROD_ELEC_004,Electronics,27,0,0,69.47
2025-04-16,1,PROD_ELEC_005,Electronics,40,1,0,69.47
2025-04-16,1,PROD_APP_001,Apparel,29,0,0,69.47
2025-04-16,1,PROD_APP_002,Apparel,32,0,0,69.47
2025-04-16,1,PROD_APP_003,Apparel,45,1,0,69.47
2025-04-16,1,PROD_APP_004,Apparel,27,0,0,69.47
2025-04-16,1,PROD_HOME_001,Home & Kitchen,26,0,0,69.47
2025-04-16,1,PROD_HOME_002,Home & Kitchen,46,1,0,69.47
2025-04-16,1,PROD_HOME_003,Home & Kitchen,27,0,0,69.47
2025-04-16,1,PROD_HOME_004,Home & Kitchen,30,0,0,69.47
2025-04-16,1,PROD_BEAU_001,Health & Beauty,30,0,0,69.47
2025-04-16,1,PROD_BEAU_002,Health & Beauty,31,0,0,69.47
2025-04-16,1,PROD_BEAU_003,Health & Beauty,33,0,0,69.47
2025-04-16,1,PROD_SPRT_001,Sports & Outdoors,24,0,0,69.47
2025-04-16,1,PROD_SPRT_002,Sports & Outdoors,22,0,0,69.47
2025-04-16,1,PROD_SPRT_003,Sports & Outdoors,27,0,0,69.47
2025-04-16,1,PROD_SPRT_004,Sports & Outdoors,37,0,0,69.47
2025-04-17,1,PROD_ELEC_001,Electronics,37,0,0,71.37
2025-04-17,1,PROD_ELEC_002,Electronics,29,0,0,71.37
2025-04-17,1,PROD_ELEC_003,Electronics,36,1,0,71.37
2025-04-17,1,PROD_ELEC_004,Electronics,34,1,0,71.37
2025-04-17,1,PROD_ELEC_005,Electronics,27,0,0,71.37
2025-04-17,1,PROD_APP_001,Apparel,29,0,0,71.37
2025-04-17,1,PROD_APP_002,Apparel,48,1,0,71.37
2025-04-17,1,PROD_APP_003,Apparel,33,0,0,71.37
2025-04-17,1,PROD_APP_004,Apparel,30,0,0,71.37
2025-04-17,1,PROD_HOME_001,Home & Kitchen,26,0,0,71.37
2025-04-17,1,PROD_HOME_002,Home & Kitchen,39,1,0,71.37
2025-04-17,1,PROD_HOME_003,Home & Kitchen,31,0,0,71.37
2025-04-17,1,PROD_HOME_004,Home & Kitchen,32,0,0,71.37
2025-04-17,1,PROD_BEAU_001,Health & Beauty,31,0,0,71.37
2025-04-17,1,PROD_BEAU_002,Health & Beauty,25,0,0,71.37
2025-04-17,1,PROD_BEAU_003,Health & Beauty,32,0,0,71.37
2025-04-17,1,PROD_SPRT_001,Sports & Outdoors,45,1,0,71.37
2025-04-17,1,PROD_SPRT_002,Sports & Outdoors,25,0,0,71.37
2025-04-17,1,PROD_SPRT_003,Sports & Outdoors,26,0,0,71.37
2025-04-17,1,PROD_SPRT_004,Sports & Outdoors,32,0,0,71.37
2025-04-18,1,PROD_ELEC_001,Electronics,36,0,0,68.42
2025-04-18,1,PROD_ELEC_002,Electronics,32,0,0,68.42
2025-04-18,1,PROD_ELEC_003,Electronics,28,0,0,68.42
2025-04-18,1,PROD_ELEC_004,Electronics,29,0,0,68.42
2025-04-18,1,PROD_ELEC_005,Electronics,43,1,0,68.42
2025-04-18,1,PROD_APP_001,Apparel,27,0,0,68.42
2025-04-18,1,PROD_APP_002,Apparel,26,0,0,68.42
2025-04-18,1,PROD_APP_003,Apparel,46,1,0,68.42
2025-04-18,1,PROD_APP_004,Apparel,33,0,0,68.42
2025-04-18,1,PROD_HOME_001,Home & Kitchen,32,0,0,68.42
2025-04-18,1,PROD_HOME_002,Home & Kitchen,36,0,0,68.42
2025-04-18,1,PROD_HOME_003,Home & Kitchen,41,1,0,68.42
2025-04-18,1,PROD_HOME_004,Home & Kitchen,36,0,0,68.42
2025-04-18,1,PROD_BEAU_001,Health & Beauty,26,0,0,68.42
2025-04-18,1,PROD_BEAU_002,Health & Beauty,25,0,0,68.42
2025-04-18,1,PROD_BEAU_003,Health & Beauty,22,0,0,68.42
2025-04-18,1,PROD_SPRT_001,Sports & Outdoors,28,0,0,68.42
2025-04-18,1,PROD_SPRT_002,Sports & Outdoors,27,0,0,68.42
2025-04-18,1,PROD_SPRT_003,Sports & Outdoors,32,0,0,68.42
2025-04-18,1,PROD_SPRT_004,Sports & Outdoors,30,0,0,68.42
2025-04-19,1,PROD_ELEC_001,Electronics,35,0,0,67.03
2025-04-19,1,PROD_ELEC_002,Electronics,36,0,0,67.03
2025-04-19,1,PROD_ELEC_003,Electronics,30,0,0,67.03
2025-04-19,1,PROD_ELEC_004,Electronics,33,0,0,67.03
2025-04-19,1,PROD_ELEC_005,Electronics,34,0,0,67.03
2025-04-19,1,PROD_APP_001,Apparel,60,1,0,67.03
2025-04-19,1,PROD_APP_002,Apparel,38,0,0,67.03
2025-04-19,1,PROD_APP_003,Apparel,40,0,0,67.03
2025-04-19,1,PROD_APP_004,Apparel,31,0,0,67.03
2025-04-19,1,PROD_HOME_001,Home & Kitchen,42,0,0,67.03
2025-04-19,1,PROD_HOME_002,Home & Kitchen,42,0,0,67.03
2025-04-19,1,PROD_HOME_003,Home & Kitchen,29,0,0,67.03
2025-04-19,1,PROD_HOME_004,Home & Kitchen,34,0,0,67.03
2025-04-19,1,PROD_BEAU_001,Health & Beauty,56,1,0,67.03
2025-04-19,1,PROD_BEAU_002,Health & Beauty,56,1,0,67.03
2025-04-19,1,PROD_BEAU_003,Health & Beauty,34,0,0,67.03
2025-04-19,1,PROD_SPRT_001,Sports & Outdoors,36,0,0,67.03
2025-04-19,1,PROD_SPRT_002,Sports & Outdoors,35,0,0,67.03
2025-04-19,1,PROD_SPRT_003,Sports & Outdoors,37,0,0,67.03
2025-04-19,1,PROD_SPRT_004,Sports & Outdoors,42,0,0,67.03
2025-04-20,1,PROD_ELEC_001,Electronics,41,0,0,67.3
2025-04-20,1,PROD_ELEC_002,Electronics,34,0,0,67.3
2025-04-20,1,PROD_ELEC_003,Electronics,50,1,0,67.3
2025-04-20,1,PROD_ELEC_004,Electronics,40,0,0,67.3
2025-04-20,1,PROD_ELEC_005,Electronics,41,0,0,67.3
2025-04-20,1,PROD_APP_001,Apparel,40,0,0,67.3
2025-04-20,1,PROD_APP_002,Apparel,32,0,0,67.3
2025-04-20,1,PROD_APP_003,Apparel,35,0,0,67.3
2025-04-20,1,PROD_APP_004,Apparel,40,0,0,67.3
2025-04-20,1,PROD_HOME_001,Home & Kitchen,37,0,0,67.3
2025-04-20,1,PROD_HOME_002,Home & Kitchen,33,0,0,67.3
2025-04-20,1,PROD_HOME_003,Home & Kitchen,39,0,0,67.3
2025-04-20,1,PROD_HOME_004,Home & Kitchen,34,0,0,67.3
2025-04-20,1,PROD_BEAU_001,Health & Beauty,44,0,0,67.3
2025-04-20,1,PROD_BEAU_002,Health & Beauty,43,0,0,67.3
2025-04-20,1,PROD_BEAU_003,Health & Beauty,39,0,0,67.3
2025-04-20,1,PROD_SPRT_001,Sports & Outdoors,59,1,0,67.3
2025-04-20,1,PROD_SPRT_002,Sports & Outdoors,37,0,0,67.3
2025-04-20,1,PROD_SPRT_003,Sports & Outdoors,40,0,0,67.3
2025-04-20,1,PROD_SPRT_004,Sports & Outdoors,43,0,0,67.3
2025-04-21,1,PROD_ELEC_001,Electronics,28,0,0,68.28
2025-04-21,1,PROD_ELEC_002,Electronics,23,0,0,68.28
2025-04-21,1,PROD_ELEC_003,Electronics,29,0,0,68.28
2025-04-21,1,PROD_ELEC_004,Electronics,33,0,0,68.28
2025-04-21,1,PROD_ELEC_005,Electronics,33,0,0,68.28
2025-04-21,1,PROD_APP_001,Apparel,32,0,0,68.28
2025-04-21,1,PROD_APP_002,Apparel,27,0,0,68.28
2025-04-21,1,PROD_APP_003,Apparel,22,0,0,68.28
2025-04-21,1,PROD_APP_004,Apparel,28,0,0,68.28
2025-04-21,1,PROD_HOME_001,Home & Kitchen,28,0,0,68.28
2025-04-21,1,PROD_HOME_002,Home & Kitchen,28,0,0,68.28
2025-04-21,1,PROD_HOME_003,Home & Kitchen,45,1,0,68.28
2025-04-21,1,PROD_HOME_004,Home & Kitchen,51,1,0,68.28
2025-04-21,1,PROD_BEAU_001,Health & Beauty,30,0,0,68.28
2025-04-21,1,PROD_BEAU_002,Health & Beauty,29,0,0,68.28
2025-04-21,1,PROD_BEAU_003,Health & Beauty,28,0,0,68.28
2025-04-21,1,PROD_SPRT_001,Sports & Outdoors,30,0,0,68.28
2025-04-21,1,PROD_SPRT_002,Sports & Outdoors,26,0,0,68.28
2025-04-21,1,PROD_SPRT_003,Sports & Outdoors,30,0,0,68.28
2025-04-21,1,PROD_SPRT_004,Sports & Outdoors,45,1,0,68.28
2025-04-22,1,PROD_ELEC_001,Electronics,31,0,0,68.01
2025-04-22,1,PROD_ELEC_002,Electronics,31,0,0,68.01
2025-04-22,1,PROD_ELEC_003,Electronics,22,0,0,68.01
2025-04-22,1,PROD_ELEC_004,Electronics,32,0,0,68.01
2025-04-22,1,PROD_ELEC_005,Electronics,27,0,0,68.01
2025-04-22,1,PROD_APP_001,Apparel,25,0,0,68.01
2025-04-22,1,PROD_APP_002,Apparel,25,0,0,68.01
2025-04-22,1,PROD_APP_003,Apparel,31,0,0,68.01
2025-04-22,1,PROD_APP_004,Apparel,29,0,0,68.01
2025-04-22,1,PROD_HOME_001,Home & Kitchen,23,0,0,68.01
2025-04-22,1,PROD_HOME_002,Home & Kitchen,31,0,0,68.01
2025-04-22,1,PROD_HOME_003,Home & Kitchen,24,0,0,68.01
2025-04-22,1,PROD_HOME_004,Home & Kitchen,44,1,0,68.01
2025-04-22,1,PROD_BEAU_001,Health & Beauty,30,0,0,68.01
2025-04-22,1,PROD_BEAU_002,Health & Beauty,33,0,0,68.01
2025-04-22,1,PROD_BEAU_003,Health & Beauty,37,0,0,68.01
2025-04-22,1,PROD_SPRT_001,Sports & Outdoors,24,0,0,68.01
2025-04-22,1,PROD_SPRT_002,Sports & Outdoors,29,0,0,68.01
2025-04-22,1,PROD_SPRT_003,Sports & Outdoors,42,1,0,68.01
2025-04-22,1,PROD_SPRT_004,Sports & Outdoors,31,0,0,68.01
2025-04-23,1,PROD_ELEC_001,Electronics,42,1,0,67.8
2025-04-23,1,PROD_ELEC_002,Electronics,28,0,0,67.8
2025-04-23,1,PROD_ELEC_003,Electronics,25,0,0,67.8
2025-04-23,1,PROD_ELEC_004,Electronics,33,0,0,67.8
2025-04-23,1,PROD_ELEC_005,Electronics,31,0,0,67.8
2025-04-23,1,PROD_APP_001,Apparel,33,0,0,67.8
2025-04-23,1,PROD_APP_002,Apparel,28,0,0,67.8
2025-04-23,1,PROD_APP_003,Apparel,27,0,0,67.8
2025-04-23,1,PROD_APP_004,Apparel,25,0,0,67.8
2025-04-23,1,PROD_HOME_001,Home & Kitchen,31,0,0,67.8
2025-04-23,1,PROD_HOME_002,Home & Kitchen,25,0,0,67.8
2025-04-23,1,PROD_HOME_003,Home & Kitchen,50,1,0,67.8
2025-04-23,1,PROD_HOME_004,Home & Kitchen,24,0,0,67.8
2025-04-23,1,PROD_BEAU_001,Health & Beauty,44,1,0,67.8
2025-04-23,1,PROD_BEAU_002,Health & Beauty,36,0,0,67.8
2025-04-23,1,PROD_BEAU_003,Health & Beauty,32,0,0,67.8
2025-04-23,1,PROD_SPRT_001,Sports & Outdoors,44,1,0,67.8
2025-04-23,1,PROD_SPRT_002,Sports & Outdoors,26,0,0,67.8
2025-04-23,1,PROD_SPRT_003,Sports & Outdoors,24,0,0,67.8
2025-04-23,1,PROD_SPRT_004,Sports & Outdoors,33,0,0,67.8
2025-04-24,1,PROD_ELEC_001,Electronics,41,1,0,69.13
2025-04-24,1,PROD_ELEC_002,Electronics,25,0,0,69.13
2025-04-24,1,PROD_ELEC_003,Electronics,20,0,0,69.13
2025-04-24,1,PROD_ELEC_004,Electronics,26,0,0,69.13
2025-04-24,1,PROD_ELEC_005,Electronics,29,0,0,69.13
2025-04-24,1,PROD_APP_001,Apparel,36,0,0,69.13
2025-04-24,1,PROD_APP_002,Apparel,46,1,0,69.13
2025-04-24,1,PROD_APP_003,Apparel,31,0,0,69.13
2025-04-24,1,PROD_APP_004,Apparel,28,0,0,69.13
2025-04-24,1,PROD_HOME_001,Home & Kitchen,41,1,0,69.13
2025-04-24,1,PROD_HOME_002,Home & Kitchen,35,0,0,69.13
2025-04-24,1,PROD_HOME_003,Home & Kitchen,30,0,0,69.13
2025-04-24,1,PROD_HOME_004,Home & Kitchen,21,0,0,69.13
2025-04-24,1,PROD_BEAU_001,Health & Beauty,27,0,0,69.13
2025-04-24,1,PROD_BEAU_002,Health & Beauty,26,0,0,69.13
2025-04-24,1,PROD_BEAU_003,Health & Beauty,27,0,0,69.13
2025-04-24,1,PROD_SPRT_001,Sports & Outdoors,32,0,0,69.13
2025-04-24,1,PROD_SPRT_002,Sports & Outdoors,29,0,0,69.13
2025-04-24,1,PROD_SPRT_003,Sports & Outdoors,43,1,0,69.13
2025-04-24,1,PROD_SPRT_004,Sports & Outdoors,35,0,0,69.13
2025-04-25,1,PROD_ELEC_001,Electronics,37,0,0,66.27
2025-04-25,1,PROD_ELEC_002,Electronics,40,1,0,66.27
2025-04-25,1,PROD_ELEC_003,Electronics,30,0,0,66.27
2025-04-25,1,PROD_ELEC_004,Electronics,28,0,0,66.27
2025-04-25,1,PROD_ELEC_005,Electronics,30,0,0,66.27
2025-04-25,1,PROD_APP_001,Apparel,31,0,0,66.27
2025-04-25,1,PROD_APP_002,Apparel,31,0,0,66.27
2025-04-25,1,PROD_APP_003,Apparel,26,0,0,66.27
2025-04-25,1,PROD_APP_004,Apparel,25,0,0,66.27
2025-04-25,1,PROD_HOME_001,Home & Kitchen,40,0,0,66.27
2025-04-25,1,PROD_HOME_002,Home & Kitchen,28,0,0,66.27
2025-04-25,1,PROD_HOME_003,Home & Kitchen,32,0,0,66.27
2025-04-25,1,PROD_HOME_004,Home & Kitchen,23,0,0,66.27
2025-04-25,1,PROD_BEAU_001,Health & Beauty,28,0,0,66.27
2025-04-25,1,PROD_BEAU_002,Health & Beauty,29,0,0,66.27
2025-04-25,1,PROD_BEAU_003,Health & Beauty,31,0,0,66.27
2025-04-25,1,PROD_SPRT_001,Sports & Outdoors,19,0,0,66.27
2025-04-25,1,PROD_SPRT_002,Sports & Outdoors,30,0,0,66.27
2025-04-25,1,PROD_SPRT_003,Sports & Outdoors,25,0,0,66.27
2025-04-25,1,PROD_SPRT_004,Sports & Outdoors,44,1,0,66.27
2025-04-26,1,PROD_ELEC_001,Electronics,34,0,0,65.65
2025-04-26,1,PROD_ELEC_002,Electronics,36,0,0,65.65
2025-04-26,1,PROD_ELEC_003,Electronics,50,1,0,65.65
2025-04-26,1,PROD_ELEC_004,Electronics,35,0,0,65.65
2025-04-26,1,PROD_ELEC_005,Electronics,32,0,0,65.65
2025-04-26,1,PROD_APP_001,Apparel,47,1,0,65.65
2025-04-26,1,PROD_APP_002,Apparel,41,0,0,65.65
2025-04-26,1,PROD_APP_003,Apparel,32,0,0,65.65
2025-04-26,1,PROD_APP_004,Apparel,36,0,0,65.65
2025-04-26,1,PROD_HOME_001,Home & Kitchen,57,1,0,65.65
2025-04-26,1,PROD_HOME_002,Home & Kitchen,35,0,0,65.65
2025-04-26,1,PROD_HOME_003,Home & Kitchen,34,0,0,65.65
2025-04-26,1,PROD_HOME_004,Home & Kitchen,38,0,0,65.65
2025-04-26,1,PROD_BEAU_001,Health & Beauty,58,1,0,65.65
2025-04-26,1,PROD_BEAU_002,Health & Beauty,32,0,0,65.65
2025-04-26,1,PROD_BEAU_003,Health & Beauty,36,0,0,65.65
2025-04-26,1,PROD_SPRT_001,Sports & Outdoors,30,0,0,65.65
2025-04-26,1,PROD_SPRT_002,Sports & Outdoors,35,0,0,65.65
2025-04-26,1,PROD_SPRT_003,Sports & Outdoors,37,0,0,65.65
2025-04-26,1,PROD_SPRT_004,Sports & Outdoors,50,1,0,65.65
2025-04-27,1,PROD_ELEC_001,Electronics,31,0,0,66.15
2025-04-27,1,PROD_ELEC_002,Electronics,37,0,0,66.15
2025-04-27,1,PROD_ELEC_003,Electronics,41,0,0,66.15
2025-04-27,1,PROD_ELEC_004,Electronics,33,0,0,66.15
2025-04-27,1,PROD_ELEC_005,Electronics,35,0,0,66.15
2025-04-27,1,PROD_APP_001,Apparel,39,0,0,66.15
2025-04-27,1,PROD_APP_002,Apparel,42,0,0,66.15
2025-04-27,1,PROD_APP_003,Apparel,48,1,0,66.15
2025-04-27,1,PROD_APP_004,Apparel,36,0,0,66.15
2025-04-27,1,PROD_HOME_001,Home & Kitchen,55,1,0,66.15
2025-04-27,1,PROD_HOME_002,Home & Kitchen,37,0,0,66.15
2025-04-27,1,PROD_HOME_003,Home & Kitchen,44,1,0,66.15
2025-04-27,1,PROD_HOME_004,Home & Kitchen,56,1,0,66.15
2025-04-27,1,PROD_BEAU_001,Health & Beauty,60,1,0,66.15
2025-04-27,1,PROD_BEAU_002,Health & Beauty,37,0,0,66.15
2025-04-27,1,PROD_BEAU_003,Health & Beauty,33,0,0,66.15
2025-04-27,1,PROD_SPRT_001,Sports & Outdoors,35,0,0,66.15
2025-04-27,1,PROD_SPRT_002,Sports & Outdoors,44,0,0,66.15
2025-04-27,1,PROD_SPRT_003,Sports & Outdoors,41,0,0,66.15
2025-04-27,1,PROD_SPRT_004,Sports & Outdoors,40,0,0,66.15
2025-04-28,1,PROD_ELEC_001,Electronics,27,0,0,66.93
2025-04-28,1,PROD_ELEC_002,Electronics,42,1,0,66.93
2025-04-28,1,PROD_ELEC_003,Electronics,29,0,0,66.93
2025-04-28,1,PROD_ELEC_004,Electronics,32,0,0,66.93
2025-04-28,1,PROD_ELEC_005,Electronics,36,0,0,66.93
2025-04-28,1,PROD_APP_001,Apparel,34,0,0,66.93
2025-04-28,1,PROD_APP_002,Apparel,37,1,0,66.93
2025-04-28,1,PROD_APP_003,Apparel,30,0,0,66.93
2025-04-28,1,PROD_APP_004,Apparel,32,0,0,66.93
2025-04-28,1,PROD_HOME_001,Home & Kitchen,32,0,0,66.93
2025-04-28,1,PROD_HOME_002,Home & Kitchen,27,0,0,66.93
2025-04-28,1,PROD_HOME_003,Home & Kitchen,55,1,0,66.93
2025-04-28,1,PROD_HOME_004,Home & Kitchen,38,1,0,66.93
2025-04-28,1,PROD_BEAU_001,Health & Beauty,25,0,0,66.93
2025-04-28,1,PROD_BEAU_002,Health & Beauty,30,0,0,66.93
2025-04-28,1,PROD_BEAU_003,Health & Beauty,51,1,0,66.93
2025-04-28,1,PROD_SPRT_001,Sports & Outdoors,26,0,0,66.93
2025-04-28,1,PROD_SPRT_002,Sports & Outdoors,28,0,0,66.93
2025-04-28,1,PROD_SPRT_003,Sports & Outdoors,34,0,0,66.93
2025-04-28,1,PROD_SPRT_004,Sports & Outdoors,29,0,0,66.93
2025-04-29,1,PROD_ELEC_001,Electronics,32,0,0,65.91
2025-04-29,1,PROD_ELEC_002,Electronics,44,1,0,65.91
2025-04-29,1,PROD_ELEC_003,Electronics,47,1,0,65.91
2025-04-29,1,PROD_ELEC_004,Electronics,48,1,0,65.91
2025-04-29,1,PROD_ELEC_005,Electronics,31,0,0,65.91
2025-04-29,1,PROD_APP_001,Apparel,31,0,0,65.91
2025-04-29,1,PROD_APP_002,Apparel,30,0,0,65.91
2025-04-29,1,PROD_APP_003,Apparel,31,0,0,65.91
2025-04-29,1,PROD_APP_004,Apparel,43,1,0,65.91
2025-04-29,1,PROD_HOME_001,Home & Kitchen,29,0,0,65.91
2025-04-29,1,PROD_HOME_002,Home & Kitchen,48,1,0,65.91
2025-04-29,1,PROD_HOME_003,Home & Kitchen,36,0,0,65.91
2025-04-29,1,PROD_HOME_004,Home & Kitchen,23,0,0,65.91
2025-04-29,1,PROD_BEAU_001,Health & Beauty,43,1,0,65.91
2025-04-29,1,PROD_BEAU_002,Health & Beauty,27,0,0,65.91
2025-04-29,1,PROD_BEAU_003,Health & Beauty,28,0,0,65.91
2025-04-29,1,PROD_SPRT_001,Sports & Outdoors,31,0,0,65.91
2025-04-29,1,PROD_SPRT_002,Sports & Outdoors,32,0,0,65.91
2025-04-29,1,PROD_SPRT_003,Sports & Outdoors,43,1,0,65.91
2025-04-29,1,PROD_SPRT_004,Sports & Outdoors,22,0,0,65.91
2025-04-30,1,PROD_ELEC_001,Electronics,33,0,0,64.97
2025-04-30,1,PROD_ELEC_002,Electronics,19,0,0,64.97
