product_id,product_category_name,week_num,unit_price,comp_1_price,comp_2_price,comp_3_price,freight_price,product_score,ps1,ps2,ps3,weekly_sales_volume
PROD_ELEC_005,Electronics,40,51.26,52.58,49.17,47.54,11.9,4.5,4.4,4.4,4.5,90
PROD_ELEC_005,Electronics,41,49.46,48.5,48.64,48.2,9.4,4.5,4.7,4.6,4.7,96
PROD_ELEC_005,Electronics,42,48.37,51.61,43.69,47.52,4.56,4.5,4.6,4.6,4.4,99
PROD_ELEC_005,Electronics,43,47.13,48.28,46.58,45.13,10.63,4.5,4.5,4.1,4.4,103
PROD_ELEC_005,Electronics,44,45.29,42.65,46.5,46.26,6.75,4.5,4.6,4.6,4.6,119
PROD_ELEC_005,Electronics,45,47.01,49.68,48.89,43.71,9.48,4.5,4.6,4.7,4.8,112
PROD_ELEC_005,Electronics,46,49.37,46.76,47.17,42.45,11.54,4.5,4.5,4.6,4.7,94
PROD_ELEC_005,Electronics,47,47.26,47.43,44.17,45.23,5.51,4.5,4.3,4.1,4.7,98
PROD_ELEC_005,Electronics,48,51.94,50.04,54.57,49.91,5.37,4.5,4.4,4.6,4.7,83
PROD_ELEC_005,Electronics,49,46.9,46.73,46.37,46.28,5.3,4.5,4.4,4.1,4.6,102
PROD_ELEC_005,Electronics,50,51.05,51.86,51.58,46.15,8.65,4.5,4.2,4.6,4.6,82
PROD_ELEC_005,Electronics,51,51.39,51.81,52.67,48.82,6.54,4.5,4.7,4.3,4.9,99
PROD_ELEC_005,Electronics,52,50.91,48.79,46.62,51.0,9.04,4.5,4.3,4.5,4.6,70
PROD_APP_001,Apparel,1,72.22,75.11,64.99,67.7,9.88,4.3,4.0,4.1,4.3,75
PROD_APP_001,Apparel,2,67.82,69.34,68.82,69.7,6.03,4.3,4.1,4.2,4.5,95
PROD_APP_001,Apparel,3,61.14,61.66,63.89,66.49,9.26,4.3,4.2,3.9,4.4,129
PROD_APP_001,Apparel,4,71.73,68.79,71.88,70.72,6.48,4.3,4.4,4.0,4.6,103
PROD_APP_001,Apparel,5,70.93,71.37,72.43,67.23,8.16,4.3,4.2,4.5,4.5,93
PROD_APP_001,Apparel,6,69.89,67.24,66.25,70.48,11.29,4.3,4.2,4.3,4.4,88
PROD_APP_001,Apparel,7,73.69,75.82,72.75,72.74,10.85,4.3,4.3,4.6,4.2,91
PROD_APP_001,Apparel,8,72.25,77.06,70.79,69.5,5.19,4.3,4.3,4.3,4.7,96
PROD_APP_001,Apparel,9,69.92,70.23,73.15,71.8,7.68,4.3,4.1,4.2,4.6,94
PROD_APP_001,Apparel,10,71.41,70.28,68.25,66.97,6.58,4.3,4.0,4.4,4.6,95
PROD_APP_001,Apparel,11,67.75,70.28,69.78,68.78,4.53,4.3,4.4,4.3,4.2,119
PROD_APP_001,Apparel,12,72.47,71.54,71.66,63.16,10.28,4.3,4.0,4.1,4.2,64
PROD_APP_001,Apparel,13,63.36,65.17,62.73,58.35,9.28,4.3,4.0,4.0,4.3,120
PROD_APP_001,Apparel,14,73.27,71.81,69.74,74.91,6.46,4.3,4.5,4.2,4.6,79
PROD_APP_001,Apparel,15,69.06,64.91,70.56,61.85,10.06,4.3,4.2,4.4,4.2,90
PROD_APP_001,Apparel,16,70.96,72.4,73.81,78.14,8.64,4.3,4.3,4.0,4.5,88
PROD_APP_001,Apparel,17,72.81,71.43,73.82,72.83,7.71,4.3,4.1,4.4,4.3,97
PROD_APP_001,Apparel,18,79.65,75.4,78.74,78.86,4.57,4.3,4.0,4.4,4.3,61
PROD_APP_001,Apparel,19,69.99,71.36,68.14,68.54,5.06,4.3,4.2,4.0,4.3,103
PROD_APP_001,Apparel,20,66.96,70.25,64.66,69.08,11.12,4.3,4.4,4.2,4.6,101
PROD_APP_001,Apparel,21,71.36,72.49,71.59,66.72,11.28,4.3,4.3,4.4,4.1,68
PROD_APP_001,Apparel,22,69.52,72.36,65.99,68.23,8.59,4.3,4.4,4.6,4.5,96
PROD_APP_001,Apparel,23,67.83,68.33,69.24,70.69,10.76,4.3,4.5,4.3,4.4,107
PROD_APP_001,Apparel,24,68.41,65.83,67.01,60.59,8.87,4.3,4.0,4.4,4.3,79
PROD_APP_001,Apparel,25,71.13,73.41,72.63,64.14,5.61,4.3,4.1,4.4,4.5,93
PROD_APP_001,Apparel,26,69.72,69.05,67.57,72.96,5.46,4.3,4.2,4.4,4.3,103
PROD_APP_001,Apparel,27,66.84,69.88,65.07,67.25,6.81,4.3,4.1,4.3,4.3,103
PROD_APP_001,Apparel,28,69.42,66.57,64.79,66.43,11.24,4.3,4.2,4.3,4.5,72
PROD_APP_001,Apparel,29,69.92,70.58,69.3,70.12,10.47,4.3,4.4,4.4,4.4,89
PROD_APP_001,Apparel,30,73.89,74.67,73.86,76.02,10.96,4.3,4.3,4.1,4.3,81
PROD_APP_001,Apparel,31,70.57,72.13,70.48,69.49,11.24,4.3,4.2,4.1,4.1,94
PROD_APP_001,Apparel,32,75.2,74.47,71.45,80.49,6.08,4.3,4.2,3.9,4.7,78
PROD_APP_001,Apparel,33,70.06,72.11,64.95,65.37,6.37,4.3,4.3,4.4,4.4,88
PROD_APP_001,Apparel,34,68.88,71.15,66.92,61.45,5.27,4.3,4.3,4.1,4.3,103
PROD_APP_001,Apparel,35,69.17,71.84,71.89,66.78,10.35,4.3,4.1,3.9,4.5,96
PROD_APP_001,Apparel,36,70.52,68.86,69.27,68.56,11.13,4.3,4.1,4.3,4.5,99
PROD_APP_001,Apparel,37,69.32,69.72,68.0,72.95,7.55,4.3,4.0,4.0,4.4,82
PROD_APP_001,Apparel,38,75.36,78.22,76.0,73.32,9.15,4.3,4.1,4.2,4.5,83
PROD_APP_001,Apparel,39,70.65,70.19,71.45,68.61,5.66,4.3,4.2,4.4,4.2,89
PROD_APP_001,Apparel,40,71.7,77.13,75.2,70.55,11.47,4.3,4.4,4.2,4.1,82
PROD_APP_001,Apparel,41,65.61,68.51,67.85,61.86,10.98,4.3,4.2,3.9,4.4,105
PROD_APP_001,Apparel,42,70.92,70.08,71.41,65.57,11.82,4.3,4.5,4.6,4.1,75
PROD_APP_001,Apparel,43,67.72,72.65,71.85,63.25,10.58,4.3,4.4,4.1,4.4,84
PROD_APP_001,Apparel,44,73.52,79.04,68.21,68.18,11.11,4.3,4.5,4.0,4.4,76
PROD_APP_001,Apparel,45,68.57,71.82,68.25,68.92,4.69,4.3,4.3,4.4,4.3,120
PROD_APP_001,Apparel,46,64.52,67.82,62.94,68.05,10.02,4.3,4.2,4.2,4.2,114
PROD_APP_001,Apparel,47,65.61,67.88,67.86,61.99,6.99,4.3,4.4,4.5,4.3,88
PROD_APP_001,Apparel,48,70.69,75.04,72.6,64.53,11.48,4.3,4.4,4.3,4.3,90
PROD_APP_001,Apparel,49,68.23,69.37,68.73,64.19,10.52,4.3,4.5,4.1,4.3,93
PROD_APP_001,Apparel,50,70.11,68.62,66.78,73.13,10.98,4.3,4.4,4.2,4.3,100
PROD_APP_001,Apparel,51,74.17,72.74,71.71,74.0,10.58,4.3,4.4,4.6,4.6,89
PROD_APP_001,Apparel,52,69.11,74.53,62.48,64.56,6.5,4.3,4.3,4.4,4.2,93
PROD_APP_002,Apparel,1,45.93,49.42,46.96,40.41,10.41,4.7,4.8,4.4,4.8,90
PROD_APP_002,Apparel,2,42.74,39.65,42.65,44.23,5.31,4.7,4.6,4.9,4.9,110
PROD_APP_002,Apparel,3,46.49,48.2,47.98,43.37,11.04,4.7,4.6,5.0,5.0,80
PROD_APP_002,Apparel,4,42.52,45.17,44.09,42.86,10.94,4.7,4.6,4.6,4.6,115
PROD_APP_002,Apparel,5,46.55,49.06,45.4,44.95,6.17,4.7,4.8,4.9,4.8,76
PROD_APP_002,Apparel,6,44.19,48.29,43.84,42.23,10.62,4.7,4.8,4.7,4.7,100
PROD_APP_002,Apparel,7,43.91,43.27,44.99,41.56,7.95,4.7,4.5,4.7,4.8,107
PROD_APP_002,Apparel,8,46.38,47.44,44.43,42.2,6.79,4.7,4.6,4.7,4.7,74
PROD_APP_002,Apparel,9,43.57,47.11,41.97,37.8,10.47,4.7,4.4,4.6,5.1,81
PROD_APP_002,Apparel,10,47.77,51.38,50.03,42.94,6.21,4.7,4.6,4.8,4.6,81
PROD_APP_002,Apparel,11,42.82,42.04,43.13,41.41,4.68,4.7,4.5,5.0,4.6,107
PROD_APP_002,Apparel,12,43.28,46.77,41.52,40.31,5.95,4.7,4.6,4.6,4.7,113
PROD_APP_002,Apparel,13,44.8,43.1,42.29,40.76,6.96,4.7,4.7,4.4,4.5,91
PROD_APP_002,Apparel,14,45.15,45.9,45.12,44.33,10.98,4.7,4.7,4.8,4.7,90
PROD_APP_002,Apparel,15,46.82,45.61,48.27,49.74,11.75,4.7,4.7,4.9,5.1,79
PROD_APP_002,Apparel,16,42.93,43.42,43.09,45.93,6.59,4.7,4.7,4.6,4.5,117
PROD_APP_002,Apparel,17,41.55,43.24,42.32,40.15,9.31,4.7,4.5,4.8,5.1,123
PROD_APP_002,Apparel,18,44.24,43.6,43.49,43.75,7.5,4.7,4.6,4.5,4.8,103
PROD_APP_002,Apparel,19,48.93,52.61,45.28,49.49,11.86,4.7,4.5,4.9,4.9,71
PROD_APP_002,Apparel,20,45.58,45.22,43.14,48.88,8.52,4.7,4.7,4.8,4.5,88
PROD_APP_002,Apparel,21,46.11,47.9,45.82,46.78,11.54,4.7,4.8,4.8,4.8,97
PROD_APP_002,Apparel,22,42.21,42.74,40.48,41.33,5.37,4.7,4.7,4.5,4.7,115
PROD_APP_002,Apparel,23,45.67,47.9,44.69,48.28,11.78,4.7,4.8,4.6,4.8,83
PROD_APP_002,Apparel,24,46.55,48.48,46.51,43.82,5.84,4.7,4.4,4.5,4.8,71
PROD_APP_002,Apparel,25,44.96,44.62,43.4,47.51,11.72,4.7,4.5,4.4,4.5,85
PROD_APP_002,Apparel,26,46.82,48.77,43.92,45.8,6.49,4.7,4.7,4.4,4.7,85
PROD_APP_002,Apparel,27,42.55,42.0,48.4,44.45,5.31,4.7,4.8,4.9,4.7,100
PROD_APP_002,Apparel,28,42.02,40.93,38.74,42.54,7.76,4.7,4.8,4.4,4.7,105
PROD_APP_002,Apparel,29,45.38,51.71,45.76,43.16,9.96,4.7,4.8,4.8,4.8,99
PROD_APP_002,Apparel,30,46.08,44.97,46.45,41.97,6.85,4.7,4.7,4.5,4.6,88
PROD_APP_002,Apparel,31,47.19,49.87,43.78,45.93,9.05,4.7,4.5,4.5,4.8,76
PROD_APP_002,Apparel,32,42.16,40.61,43.0,40.53,8.34,4.7,4.5,4.5,5.1,105
PROD_APP_002,Apparel,33,47.29,52.19,43.07,40.54,7.39,4.7,4.8,4.4,4.8,89
PROD_APP_002,Apparel,34,45.87,48.65,44.86,46.0,8.82,4.7,4.5,4.7,4.6,110
PROD_APP_002,Apparel,35,42.98,43.14,40.41,43.37,6.41,4.7,4.5,4.7,4.8,109
PROD_APP_002,Apparel,36,44.46,45.27,42.31,48.54,9.82,4.7,4.7,4.5,4.5,104
PROD_APP_002,Apparel,37,45.62,49.74,46.01,45.32,4.51,4.7,4.6,4.9,4.8,95
PROD_APP_002,Apparel,38,47.74,49.33,46.55,46.05,11.44,4.7,4.4,4.6,5.0,91
PROD_APP_002,Apparel,39,44.89,45.89,46.35,37.49,8.54,4.7,4.6,4.9,4.8,76
PROD_APP_002,Apparel,40,45.47,44.42,43.45,40.68,9.9,4.7,4.4,4.6,4.8,73
PROD_APP_002,Apparel,41,47.01,50.35,48.07,42.39,10.06,4.7,4.8,4.8,4.8,78
PROD_APP_002,Apparel,42,44.98,48.39,45.46,45.66,9.53,4.7,4.7,4.4,4.9,106
PROD_APP_002,Apparel,43,48.15,50.46,46.6,45.32,7.23,4.7,4.9,4.8,4.9,82
PROD_APP_002,Apparel,44,46.03,48.39,46.28,49.8,5.02,4.7,4.5,4.6,4.9,104
PROD_APP_002,Apparel,45,43.08,42.82,40.3,39.76,9.48,4.7,4.9,4.7,4.6,97
PROD_APP_002,Apparel,46,41.83,43.04,40.41,43.48,6.98,4.7,4.7,4.9,4.7,109
PROD_APP_002,Apparel,47,42.53,44.9,42.47,42.67,6.85,4.7,4.5,4.8,4.6,103
PROD_APP_002,Apparel,48,42.98,41.22,43.88,44.38,10.86,4.7,4.8,4.8,4.6,109
PROD_APP_002,Apparel,49,45.58,45.51,42.83,38.85,9.9,4.7,4.4,4.8,4.7,82
PROD_APP_002,Apparel,50,41.47,43.41,40.45,39.06,6.75,4.7,4.7,4.3,4.6,116
PROD_APP_002,Apparel,51,46.69,48.77,43.85,44.61,6.82,4.7,4.8,4.7,4.7,85
PROD_APP_002,Apparel,52,44.69,43.44,45.79,46.93,7.56,4.7,4.4,4.9,4.9,103
PROD_APP_003,Apparel,1,60.52,64.21,60.67,62.5,7.52,4.5,4.6,4.4,4.7,84
PROD_APP_003,Apparel,2,55.06,53.18,52.99,55.73,6.72,4.5,4.7,4.3,4.6,96
PROD_APP_003,Apparel,3,56.71,59.85,54.46,55.43,5.45,4.5,4.5,4.4,4.9,105
PROD_APP_003,Apparel,4,53.6,54.67,49.64,55.57,7.65,4.5,4.5,4.3,4.4,104
PROD_APP_003,Apparel,5,58.37,63.47,59.43,53.54,11.55,4.5,4.6,4.2,4.3,96
PROD_APP_003,Apparel,6,53.53,55.72,56.56,54.64,9.58,4.5,4.6,4.8,4.6,111
PROD_APP_003,Apparel,7,48.03,48.42,48.13,43.27,11.27,4.5,4.5,4.5,4.5,117
PROD_APP_003,Apparel,8,54.43,53.76,53.48,55.84,9.12,4.5,4.6,4.6,4.4,101
PROD_APP_003,Apparel,9,56.72,56.03,58.69,52.87,6.76,4.5,4.7,4.4,4.8,88
PROD_APP_003,Apparel,10,57.25,57.98,55.29,56.71,8.61,4.5,4.7,4.2,4.5,91
PROD_APP_003,Apparel,11,54.5,52.21,52.62,51.93,4.5,4.5,4.7,4.6,4.9,93
PROD_APP_003,Apparel,12,54.33,51.72,52.53,50.7,6.65,4.5,4.3,4.3,4.4,102
PROD_APP_003,Apparel,13,52.87,51.19,51.14,51.86,7.72,4.5,4.3,4.3,4.8,108
PROD_APP_003,Apparel,14,53.46,50.43,52.52,56.19,8.85,4.5,4.3,4.5,4.6,100
PROD_APP_003,Apparel,15,55.95,54.82,55.12,48.31,9.41,4.5,4.4,4.7,4.3,80
PROD_APP_003,Apparel,16,52.7,51.25,46.05,52.83,7.99,4.5,4.5,4.6,4.8,105
PROD_APP_003,Apparel,17,56.07,52.87,54.73,57.23,7.82,4.5,4.6,4.4,4.6,89
PROD_APP_003,Apparel,18,51.13,51.28,53.27,48.76,6.1,4.5,4.4,4.4,4.8,116
PROD_APP_003,Apparel,19,54.32,54.75,58.95,57.99,8.05,4.5,4.3,4.5,4.5,121
PROD_APP_003,Apparel,20,54.55,53.69,55.1,48.69,11.26,4.5,4.3,4.3,4.4,90
PROD_APP_003,Apparel,21,53.48,56.33,49.99,52.58,10.47,4.5,4.4,4.2,4.6,106
PROD_APP_003,Apparel,22,53.58,55.51,54.3,53.64,5.77,4.5,4.3,4.3,4.8,97
PROD_APP_003,Apparel,23,52.68,51.87,53.56,54.98,5.14,4.5,4.4,4.3,4.4,101
PROD_APP_003,Apparel,24,56.25,59.24,55.61,52.35,8.37,4.5,4.7,4.4,4.6,82
PROD_APP_003,Apparel,25,53.32,55.36,45.46,50.12,9.25,4.5,4.6,4.2,4.3,83
PROD_APP_003,Apparel,26,58.81,58.58,54.96,65.55,7.01,4.5,4.7,4.5,4.6,82
PROD_APP_003,Apparel,27,49.26,53.64,48.06,48.63,10.64,4.5,4.3,4.1,4.7,119
PROD_APP_003,Apparel,28,53.82,55.43,50.88,49.57,10.13,4.5,4.4,4.7,4.5,90
PROD_APP_003,Apparel,29,53.52,55.36,51.03,54.35,9.55,4.5,4.7,4.4,4.3,104
PROD_APP_003,Apparel,30,60.07,64.96,59.88,55.74,6.18,4.5,4.2,4.8,4.7,67
PROD_APP_003,Apparel,31,54.67,56.23,58.44,56.26,5.99,4.5,4.7,4.7,4.7,111
PROD_APP_003,Apparel,32,53.74,52.75,50.57,55.32,4.68,4.5,4.5,4.8,4.5,105
PROD_APP_003,Apparel,33,53.33,53.91,48.43,50.47,6.34,4.5,4.7,4.2,4.5,102
PROD_APP_003,Apparel,34,53.71,52.43,53.97,51.92,8.06,4.5,4.5,4.3,4.6,104
PROD_APP_003,Apparel,35,58.31,61.29,59.09,61.88,10.87,4.5,4.4,4.7,4.8,83
PROD_APP_003,Apparel,36,59.79,60.34,60.97,54.03,5.05,4.5,4.3,4.2,4.5,82
PROD_APP_003,Apparel,37,58.35,58.91,58.79,54.6,7.61,4.5,4.4,4.3,4.7,67
PROD_APP_003,Apparel,38,55.73,54.15,54.51,54.47,9.22,4.5,4.7,4.3,4.7,86
PROD_APP_003,Apparel,39,56.48,58.06,56.66,59.1,5.96,4.5,4.4,4.3,4.3,101
PROD_APP_003,Apparel,40,55.78,57.94,56.63,54.7,9.72,4.5,4.4,4.2,4.9,87
PROD_APP_003,Apparel,41,59.16,61.77,58.78,56.63,8.21,4.5,4.3,4.5,4.5,74
PROD_APP_003,Apparel,42,55.2,56.16,55.89,52.12,6.33,4.5,4.2,4.6,4.6,91
PROD_APP_003,Apparel,43,56.52,54.63,57.33,49.58,9.42,4.5,4.6,4.4,4.5,89
PROD_APP_003,Apparel,44,53.69,57.24,51.76,48.61,4.54,4.5,4.2,4.4,4.6,87
PROD_APP_003,Apparel,45,53.75,56.01,56.44,50.64,10.13,4.5,4.4,4.3,4.9,93
PROD_APP_003,Apparel,46,58.16,60.11,63.27,56.32,10.28,4.5,4.4,4.2,4.7,82
PROD_APP_003,Apparel,47,55.15,57.24,53.65,54.06,5.3,4.5,4.5,4.8,4.7,88
PROD_APP_003,Apparel,48,54.42,55.04,52.16,45.65,7.69,4.5,4.6,4.7,4.7,91
PROD_APP_003,Apparel,49,51.22,50.79,49.97,47.27,5.82,4.5,4.5,4.1,4.5,117
PROD_APP_003,Apparel,50,52.63,52.89,51.18,47.26,11.68,4.5,4.6,4.5,4.4,93
PROD_APP_003,Apparel,51,59.82,61.06,59.9,60.51,8.38,4.5,4.6,4.5,4.7,75
PROD_APP_003,Apparel,52,59.67,64.75,57.57,56.81,4.88,4.5,4.6,4.5,4.8,82
PROD_APP_004,Apparel,1,108.19,105.52,106.1,106.96,6.37,4.6,4.6,4.4,4.7,115
PROD_APP_004,Apparel,2,127.3,128.7,125.48,135.0,10.86,4.6,4.5,4.7,4.9,83
PROD_APP_004,Apparel,3,119.21,124.36,113.8,121.75,7.92,4.6,4.6,4.3,5.0,108
PROD_APP_004,Apparel,4,126.41,131.18,117.87,117.19,10.51,4.6,4.6,4.5,4.5,75
PROD_APP_004,Apparel,5,118.18,114.83,119.3,116.42,9.51,4.6,4.4,4.2,4.8,97
PROD_APP_004,Apparel,6,115.46,112.54,116.29,109.41,11.91,4.6,4.7,4.8,4.7,96
PROD_APP_004,Apparel,7,108.53,116.42,107.84,102.59,8.97,4.6,4.6,4.5,5.0,110
PROD_APP_004,Apparel,8,119.76,113.85,120.6,108.84,11.63,4.6,4.8,4.5,4.7,96
PROD_APP_004,Apparel,9,119.4,118.91,120.79,119.19,11.19,4.6,4.7,4.9,4.5,94
PROD_APP_004,Apparel,10,115.72,108.84,111.03,116.95,9.09,4.6,4.3,4.5,4.7,92
PROD_APP_004,Apparel,11,113.76,108.61,105.58,111.09,9.89,4.6,4.7,4.3,4.5,110
PROD_APP_004,Apparel,12,121.87,120.38,112.45,130.63,8.29,4.6,4.3,4.2,4.6,81
PROD_APP_004,Apparel,13,114.32,119.39,105.65,116.21,10.73,4.6,4.5,4.4,4.8,90
PROD_APP_004,Apparel,14,115.48,120.18,119.94,109.41,8.61,4.6,4.4,4.7,4.6,109
PROD_APP_004,Apparel,15,112.81,119.1,116.72,121.81,11.23,4.6,4.5,4.6,4.6,112
PROD_APP_004,Apparel,16,124.26,117.62,118.14,129.07,10.08,4.6,4.4,4.9,4.8,89
PROD_APP_004,Apparel,17,121.32,129.95,114.33,112.75,8.06,4.6,4.7,4.3,4.5,83
PROD_APP_004,Apparel,18,124.97,125.2,129.31,127.98,6.44,4.6,4.6,4.7,4.7,107
PROD_APP_004,Apparel,19,110.05,109.94,104.9,111.51,6.35,4.6,4.6,4.7,4.5,100
PROD_APP_004,Apparel,20,124.53,132.36,125.31,118.66,9.28,4.6,4.8,4.4,4.7,71
PROD_APP_004,Apparel,21,113.57,124.52,105.16,111.45,10.24,4.6,4.8,4.2,4.9,108
PROD_APP_004,Apparel,22,112.46,122.01,122.31,103.87,8.41,4.6,4.3,4.6,4.6,101
PROD_APP_004,Apparel,23,118.95,125.0,120.39,110.15,9.2,4.6,4.6,4.8,4.9,94
PROD_APP_004,Apparel,24,108.84,116.16,114.07,104.82,6.56,4.6,4.3,4.4,4.5,114
PROD_APP_004,Apparel,25,127.11,136.96,124.33,123.65,5.08,4.6,4.6,4.6,4.6,80
PROD_APP_004,Apparel,26,127.03,125.71,127.58,134.92,6.64,4.6,4.7,4.3,4.4,84
PROD_APP_004,Apparel,27,114.49,122.99,120.04,111.98,6.54,4.6,4.6,4.3,4.7,106
PROD_APP_004,Apparel,28,123.31,132.77,112.28,109.33,6.9,4.6,4.3,4.4,4.5,77
PROD_APP_004,Apparel,29,128.5,118.28,135.42,127.25,8.55,4.6,4.5,4.7,4.8,70
PROD_APP_004,Apparel,30,113.54,112.21,110.14,103.89,5.54,4.6,4.6,4.7,4.8,101
PROD_APP_004,Apparel,31,123.18,127.43,132.8,119.48,6.23,4.6,4.3,4.4,4.7,82
PROD_APP_004,Apparel,32,122.69,130.27,123.61,116.83,9.7,4.6,4.8,4.3,4.7,88
PROD_APP_004,Apparel,33,126.72,141.01,126.7,116.04,9.8,4.6,4.6,4.8,4.4,69
PROD_APP_004,Apparel,34,121.54,133.55,120.21,111.78,4.98,4.6,4.6,4.8,4.9,79
PROD_APP_004,Apparel,35,129.53,135.09,137.3,115.21,7.56,4.6,4.7,4.6,4.6,65
PROD_APP_004,Apparel,36,119.1,119.7,116.98,121.0,8.57,4.6,4.5,4.7,4.6,107
PROD_APP_004,Apparel,37,118.28,128.17,121.11,113.76,7.62,4.6,4.6,4.9,4.6,93
PROD_APP_004,Apparel,38,117.94,119.44,113.85,105.55,6.05,4.6,4.6,4.9,4.7,90
PROD_APP_004,Apparel,39,113.07,107.7,101.8,100.48,7.65,4.6,4.6,4.2,4.9,90
PROD_APP_004,Apparel,40,131.71,135.25,133.76,147.08,11.29,4.6,4.6,4.5,4.6,82
PROD_APP_004,Apparel,41,118.31,116.11,120.12,109.59,8.88,4.6,4.7,4.6,4.6,110
PROD_APP_004,Apparel,42,127.13,130.61,134.7,124.26,9.72,4.6,4.8,4.5,4.6,81
PROD_APP_004,Apparel,43,119.55,121.58,130.15,106.02,10.93,4.6,4.7,4.3,4.7,91
PROD_APP_004,Apparel,44,128.92,137.15,130.43,119.59,10.24,4.6,4.8,4.3,4.9,88
PROD_APP_004,Apparel,45,122.61,112.64,125.57,119.86,7.35,4.6,4.7,4.9,4.4,85
PROD_APP_004,Apparel,46,132.27,131.79,136.53,126.91,4.54,4.6,4.6,4.5,4.4,72
PROD_APP_004,Apparel,47,125.03,128.57,115.7,117.29,7.14,4.6,4.7,4.8,4.8,80
PROD_APP_004,Apparel,48,119.53,127.38,114.99,125.05,10.15,4.6,4.6,4.7,4.8,97
PROD_APP_004,Apparel,49,123.12,125.1,135.88,125.99,10.9,4.6,4.6,4.3,4.4,102
PROD_APP_004,Apparel,50,112.33,120.87,114.32,98.55,11.65,4.6,4.6,4.3,4.7,96
PROD_APP_004,Apparel,51,117.66,118.07,113.67,105.27,7.64,4.6,4.6,4.5,4.6,89
PROD_APP_004,Apparel,52,116.63,118.04,116.57,108.04,10.11,4.6,4.3,4.6,4.7,95
PROD_HOME_001,Home & Kitchen,1,100.77,106.91,100.65,89.66,8.6,4.7,4.9,4.9,4.7,82
PROD_HOME_001,Home & Kitchen,2,100.65,96.07,100.25,99.56,9.02,4.7,4.5,4.6,4.8,94
PROD_HOME_001,Home & Kitchen,3,105.76,113.74,103.1,86.07,6.15,4.7,4.6,4.4,4.6,66
PROD_HOME_001,Home & Kitchen,4,99.67,102.1,101.2,91.2,6.15,4.7,4.6,4.5,4.6,99
PROD_HOME_001,Home & Kitchen,5,102.47,102.33,104.07,111.29,7.77,4.7,4.4,4.5,4.7,101
PROD_HOME_001,Home & Kitchen,6,99.75,103.75,97.02,93.79,4.72,4.7,4.6,4.6,5.1,98
PROD_HOME_001,Home & Kitchen,7,102.49,102.35,107.72,94.02,7.02,4.7,4.8,4.9,5.0,99
PROD_HOME_001,Home & Kitchen,8,91.25,93.66,88.67,87.14,9.59,4.7,4.7,4.6,4.8,105
PROD_HOME_001,Home & Kitchen,9,95.16,103.26,91.44,85.6,7.53,4.7,4.6,4.6,4.9,95
PROD_HOME_001,Home & Kitchen,10,110.33,107.33,110.68,124.03,5.74,4.7,4.7,4.4,4.9,68
PROD_HOME_001,Home & Kitchen,11,99.74,101.1,100.39,105.43,8.01,4.7,4.7,4.9,4.9,108
PROD_HOME_001,Home & Kitchen,12,94.6,95.5,105.2,89.5,5.46,4.7,4.6,4.7,4.8,99
PROD_HOME_001,Home & Kitchen,13,90.79,92.49,92.79,88.74,9.17,4.7,4.4,4.7,4.8,117
PROD_HOME_001,Home & Kitchen,14,93.49,97.53,80.82,90.47,4.7,4.7,4.4,4.9,4.8,96
PROD_HOME_001,Home & Kitchen,15,101.11,106.79,98.59,106.04,7.46,4.7,4.7,4.4,4.7,97
PROD_HOME_001,Home & Kitchen,16,100.96,100.44,96.17,101.1,8.73,4.7,4.7,4.6,4.9,77
PROD_HOME_001,Home & Kitchen,17,100.35,97.16,95.86,91.81,4.7,4.7,4.4,4.8,4.9,99
PROD_HOME_001,Home & Kitchen,18,98.01,99.55,101.93,106.26,9.32,4.7,4.7,5.0,5.1,112
PROD_HOME_001,Home & Kitchen,19,95.12,100.85,95.77,90.97,5.52,4.7,4.5,4.9,4.8,98
PROD_HOME_001,Home & Kitchen,20,96.39,93.95,99.08,98.08,7.96,4.7,4.6,4.6,4.6,110
PROD_HOME_001,Home & Kitchen,21,100.16,102.61,98.26,99.53,4.88,4.7,4.7,5.0,4.7,102
PROD_HOME_001,Home & Kitchen,22,103.66,107.32,98.37,103.85,7.34,4.7,4.5,4.7,4.7,100
PROD_HOME_001,Home & Kitchen,23,109.48,107.52,103.82,111.21,6.09,4.7,4.5,4.8,5.0,65
PROD_HOME_001,Home & Kitchen,24,96.83,103.96,92.51,85.16,6.95,4.7,4.4,4.6,4.6,82
PROD_HOME_001,Home & Kitchen,25,95.94,93.58,96.22,94.29,10.21,4.7,4.8,4.8,4.6,111
PROD_HOME_001,Home & Kitchen,26,97.83,101.08,97.55,88.24,7.34,4.7,4.7,4.8,4.8,102
PROD_HOME_001,Home & Kitchen,27,98.19,97.29,99.04,97.08,10.14,4.7,4.8,4.9,5.1,111
PROD_HOME_001,Home & Kitchen,28,93.7,98.64,90.77,93.15,10.74,4.7,4.8,4.8,4.7,104
PROD_HOME_001,Home & Kitchen,29,99.67,101.95,99.04,95.78,6.39,4.7,4.6,4.4,5.0,105
PROD_HOME_001,Home & Kitchen,30,99.57,96.21,99.63,97.13,5.11,4.7,4.7,4.6,5.0,111
PROD_HOME_001,Home & Kitchen,31,102.66,108.16,107.89,106.09,4.65,4.7,4.8,4.4,4.7,105
PROD_HOME_001,Home & Kitchen,32,98.41,100.66,98.35,87.28,8.55,4.7,4.5,5.0,4.7,95
PROD_HOME_001,Home & Kitchen,33,97.37,104.58,98.46,94.68,12.0,4.7,4.6,4.7,4.8,90
